Episode,Step,State,Action,Reward,Collision_Probability,Collision_Probability_List,Action_Description,Done
329,3,"[158.81620789  35.49555206  72.11792755   1.           0.
   1.          12.          -1.         359.9777832   46.34059906
 359.82284546   9.97031831   2.           2.          60.1323661
  10.00017044  14.03779978  60.1323661    1.44847213   5.4742612
  50.9654716    6.48920324  52.52462417  13.63944064   0.
   0.           1.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          24.23173054   0.         100.
   7.24400588   1.57845913   1.        ]",7,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Light wetness,False
329,4,"[ 2.03009354e+02  3.56955490e+01  1.13800133e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  4.87386510e-02  4.97077789e+01  3.59976532e+02  1.00265961e+01
  2.00000000e+00  2.00000000e+00  5.93536480e+01  8.88733351e+00
  1.40811761e+01  5.93536480e+01  1.64909045e+00  5.41528760e+00
  3.94030056e+01  5.93010220e+00  8.88733459e+00  7.38452127e-01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  3.29097183e+01  1.00000000e+02
 -7.17322748e-01 -2.30115333e+00  1.00000000e+00]",24,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
329,5,"[ 2.43476440e+02  3.56571655e+01  1.48012939e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59888123e+02  4.98384514e+01  3.21980417e-02  6.31618587e+00
  3.00000000e+00  3.00000000e+00  1.42659266e+01  0.00000000e+00
  1.40806624e+01  4.91682284e+01  1.34933735e+00  5.41319828e+00
  3.81256588e+01  3.94443086e+00  1.00000288e+01  2.82621981e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.12800880e+01  1.00000000e+02
  1.01535623e-01 -1.12979886e+00  1.00000000e+00]",43,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle cross-road?maintainlane=1&position=far,False
329,6,"[ 2.43476440e+02  3.56571655e+01  1.48012939e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59888123e+02  4.98384514e+01  3.21980417e-02  6.31618587e+00
  4.00000000e+00  4.00000000e+00  1.42659266e+01  0.00000000e+00
  1.40806624e+01  4.91682284e+01  1.34933735e+00  5.41319828e+00
  3.81256588e+01  3.94443086e+00  1.00000288e+01  2.82621981e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  3.62283836e+01  1.00000000e+02
  1.02745177e-01 -2.66214664e+00  1.00000000e+00]",33,0.727436,0.727436,"[0, 0.491506, 0.624335, 0.691783, 0.712114, 0.713046, 0.71334, 0.714572, 0.715861, 0.716585, 0.719984, 0.727436]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
329,7,"[ 2.49936569e+02  3.57000198e+01  1.53460388e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59693329e+02  4.99462013e+01  4.08621924e-03  9.29311180e-03
  5.00000000e+00  5.00000000e+00  5.81565022e+00  0.00000000e+00
  1.40806726e+01  1.06172130e+02  1.35051486e+00  5.41144400e+00
  1.22199406e+00  6.27804590e+00  0.00000000e+00  1.84584170e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -8.33400727e-02  1.03593016e-01  1.00000000e+00]",15,0.747252,0.747252,"[0.731764, 0.745469, 0.745863, 0.747252, 0.687359, 0, 0.251595, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=current&maintainlane=1&position=far,False
329,8,"[ 2.52430603e+02  3.57172050e+01  1.55555695e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  3.59686401e+02  4.99639626e+01  4.78613982e-03  2.76193908e+00
  6.00000000e+00  6.00000000e+00  3.65895241e+01  1.00006896e+01
  1.40349404e+01  3.65895241e+01  1.40573067e+00  5.41113824e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  6.21588938e+01  0.00000000e+00  1.00000000e+02
 -1.81744416e-01  1.55407762e+00  1.00000000e+00]",33,0.432877,0.432877,"[0.157358, 0.432877, 0.411451, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
329,9,"[ 2.73918213e+02  3.56768112e+01  1.73537125e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  8.49738538e-01  4.98419075e+01  1.42468857e-02  9.27234567e+00
  7.00000000e+00  7.00000000e+00  6.85356649e+01  1.00069982e+01
  1.40487402e+01  6.85356649e+01  1.34327121e+00  5.41321843e+00
  6.13041623e+01  8.10007831e+00  5.17527302e+01  1.04568015e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  4.30237060e-01  1.59442672e+00  1.00000000e+00]",24,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
329,10,"[ 3.14322449e+02  3.53146400e+01  2.10425858e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  0.00000000e+00
  1.43311310e+00  4.67511101e+01  3.59960999e+02  6.96098776e+00
  8.00000000e+00  8.00000000e+00  3.01751115e+01  0.00000000e+00
  1.40352159e+01  5.08764618e+01  1.33943433e+00  5.46739774e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.36327938e+01  1.00000000e+02
 -5.71648869e-01 -6.49162094e-01  1.00000000e+00]",37,0.339913,0.339913,"[0, 0.339913, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=current&maintainlane=1&position=near,False
329,11,"[ 3.26668854e+02  3.49406166e+01  2.21659576e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.80733487e-01  4.84383545e+01  1.05277472e-03  1.07754132e+00
  9.00000000e+00  9.00000000e+00  1.14895351e+01  1.03539851e+00
  9.71657936e+01  1.27275739e+02  1.34752092e+00  5.43777874e+00
  5.11003776e+01  8.12557430e+00  5.05176993e+01  1.43830419e+01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.62750325e+01  1.00000000e+02
 -6.41022046e-01 -6.36667608e-01  1.00000000e+00]",13,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pedestrian is crossing the road from left to right.,False
329,12,"[ 3.33502014e+02  3.49366646e+01  2.27658035e+02  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  2.98923571e-02  4.87685127e+01 -3.97811877e-04  3.34799958e+00
  9.00000000e+00  9.00000000e+00  1.65725708e+01  3.81469727e-04
  9.97167635e+01  1.96333843e+02  1.34847561e+00  5.43200882e+00
  5.14412453e+01  8.32372547e+00  5.07029017e+01  1.11804586e+01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.73142314e+01  1.00000000e+02
  1.62984926e-01 -7.39503072e-01  1.00000000e+00]",24,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
329,13,"[3.42663025e+02 3.49388008e+01 2.35862747e+02 0.00000000e+00
 0.00000000e+00 2.00000003e-01 1.20000000e+01 1.00000000e+00
 5.79648428e-02 4.71584206e+01 3.59857544e+02 1.19950547e+00
 1.00000000e+01 1.00000000e+01 2.88704543e+01 0.00000000e+00
 9.97166534e+01 2.68614967e+02 1.34828463e+00 5.46077532e+00
 3.40145377e+01 2.25777726e+00 9.18799058e+00 2.63325482e+00
 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.41552436e+01 0.00000000e+00 1.00000000e+02
 3.61198689e+00 2.73301503e+00 1.00000000e+00]",9,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Heavy wetness,False
329,14,"[343.91152954  34.93742752 237.06318665   0.           0.
   1.          12.          -1.         359.93695068  46.19974136
 359.97702026   0.50890269  10.          10.          10.75978422
   0.          18.46969286  97.0547811    1.34903492   5.47695882
 100.          10.         100.          20.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          95.68564034   0.         100.
   5.91826882   3.27400523   1.        ]",44,-1,0.177496,"[0, 0.032183, 0, 0.1261, 0.177496, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle cross-road?maintainlane=0&position=far,False
329,15,"[3.54687592e+02 3.49697952e+01 2.64317596e+02 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.20000000e+01 1.00000000e+00
 3.59920746e+02 3.52090424e+02 3.59573639e+02 5.63648485e+00
 1.10000000e+01 1.10000000e+01 3.26599796e+01 0.00000000e+00
 9.68051172e+01 1.39434691e+02 1.34913748e+00 1.40000071e-01
 1.00000000e+02 1.00000000e+01 1.00000000e+02 2.00000000e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.57000000e+01 0.00000000e+00 1.00000000e+02
 1.79960762e+01 1.82012591e-01 1.00000000e+00]",22,-1,0.128002,"[0, 0, 0.128002, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=right&maintainlane=0&position=near,False
329,16,"[ 3.33092010e+02  3.57558289e+01  2.93060547e+02  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  3.58048859e+02  3.17756653e+02  3.59971466e+02  8.07978284e-01
  1.20000000e+01  1.20000000e+01  1.86205373e+01  9.98998886e+00
  1.38668085e+01  1.62490249e+02  1.35984486e+00  7.37424069e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.75234691e+01  1.00000000e+02
 -8.83981400e-05 -7.16348636e-01  1.00000000e+00]",10,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Morning,False
329,17,"[ 3.33043091e+02  3.57583542e+01  2.93114471e+02  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.00000000e+01 -1.00000000e+00
  3.57967560e+02  3.17751251e+02  3.59971893e+02  6.77839280e-05
  1.20000000e+01  1.20000000e+01  5.88797660e+01  0.00000000e+00
  9.68049295e+01  2.80507735e+02  1.36027181e+00  7.37502669e-01
  5.06267110e+01  7.12340996e+00  5.15291994e+01  1.28450385e+01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.93565732e+01  1.00000000e+02
 -3.04496330e-03 -3.00033892e-01  1.00000000e+00]",33,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
329,18,"[ 3.33043091e+02  3.57583542e+01  2.93114471e+02  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.00000000e+01 -1.00000000e+00
  3.57967499e+02  3.17753265e+02  3.59971649e+02  9.77903901e-05
  1.30000000e+01  1.30000000e+01  2.18945400e+01  0.00000000e+00
  1.00752652e+02  3.22466409e+02  1.36027388e+00  7.37470977e-01
  4.46117996e+01  5.99272243e+00  3.46680492e+01  9.54374570e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.93457835e+01  1.00000000e+02
 -3.04496330e-03 -3.00048895e-01  1.00000000e+00]",20,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=right&maintainlane=1&position=far,False
329,19,"[ 3.33043091e+02  3.57583542e+01  2.93114471e+02  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.00000000e+01 -1.00000000e+00
  3.57967529e+02  3.17755310e+02  3.59971558e+02  9.49820081e-05
  1.40000000e+01  1.40000000e+01  2.18945114e+01  0.00000000e+00
  1.00751776e+02  4.45098252e+02  1.36027595e+00  7.37439286e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.93467933e+01  1.00000000e+02
 -3.04496330e-03 -3.00047491e-01  1.00000000e+00]",27,0.229247,0.229247,"[0, 0, 0, 0, 0, 0.229247, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=right&maintainlane=0&position=far,True
330,0,"[ 3.40862007e+01  3.48815765e+01  1.00866709e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59428131e+02  6.93138885e+01  3.59916992e+02  4.77307944e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  1.35209399e+00  5.07380696e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -4.48655010e+00  8.82217848e-01  1.00000000e+00]",6,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Heavy fog,False
330,1,"[6.78737946e+01 3.53959312e+01 2.30816994e+01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.59971863e+02 6.84560928e+01 3.59980072e+02 8.58248276e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+05 1.00000000e+03
 1.00000000e+03 1.00000000e+05 1.69195435e+00 5.08834397e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.57000000e+01 0.00000000e+00 1.00000000e+02
 3.22528345e-01 2.20647069e+00 1.00000000e+00]",27,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=right&maintainlane=0&position=far,False
330,2,"[1.24962540e+02 3.53024445e+01 4.81676483e+01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.59720245e+02 6.37976837e+01 3.59667969e+02 1.17158133e+01
 1.00000000e+00 1.00000000e+00 5.31648938e+01 4.00001969e+00
 1.84030937e+01 5.31648938e+01 1.46752129e+00 5.17041242e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.57000000e+01 0.00000000e+00 1.00000000e+02
 1.35099584e+00 1.20427891e-01 1.00000000e+00]",4,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Light fog,False
330,3,"[ 1.72052216e+02  3.55433273e+01  8.60950012e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59660278e+02  4.51706352e+01  1.88205361e-01  1.04795496e+01
  1.00000000e+00  1.00000000e+00  9.23597623e+01  4.00036639e+00
  1.83349037e+01  9.23597623e+01  1.56027811e+00  5.49505565e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -3.49134206e-01  6.24338253e-01  1.00000000e+00]",33,0.209087,0.209087,"[0, 0.209087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
330,4,"[ 2.22647858e+02  3.56779785e+01  1.30243805e+02  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.87892467e-01  4.96867409e+01  1.11892642e-02  1.05252317e+01
  2.00000000e+00  2.00000000e+00  1.24576619e+02  3.99821512e+00
  1.84746931e+01  1.35982148e+02  1.34748139e+00  5.41593395e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.18088407e+01  1.00000000e+02
 -5.67032970e-02 -4.56777113e-01  1.00000000e+00]",18,-1,0.146117,"[0.146117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=current&maintainlane=1&position=near,False
330,5,"[ 2.47181335e+02  3.56807747e+01  1.51050903e+02  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59819885e+02  4.97559624e+01  4.94304020e-03  1.28644960e-03
  3.00000000e+00  3.00000000e+00  9.71031377e+00  8.42702804e-02
  1.19765551e+01  1.10710996e+02  1.34975618e+00  5.41475677e+00
  1.08654866e+00  6.34588636e+00  4.63690770e-01  1.44867497e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.57146899e+01  1.00000000e+02
 -1.13757150e-01 -1.77393303e-01  1.00000000e+00]",33,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
330,6,"[ 2.47181335e+02  3.56807747e+01  1.51050903e+02  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59819885e+02  4.97559624e+01  4.94304020e-03  1.28644960e-03
  4.00000000e+00  4.00000000e+00  9.71031377e+00  8.42702804e-02
  1.19765551e+01  1.10710996e+02  1.34975618e+00  5.41475677e+00
  1.08654866e+00  6.34588636e+00  4.63690770e-01  1.44867497e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.98188250e+01  1.00000000e+02
 -1.13757150e-01 -3.00000000e+00  1.00000000e+00]",33,0.835288,0.835288,"[0.486647, 0.781038, 0.835288, 0.611054, 0, 0.545717, 0.549829, 0.553525, 0.572144, 0.599978, 0.621718, 0.65938]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
330,7,"[ 2.49121979e+02  3.56940575e+01  1.52694687e+02  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59653870e+02  4.97326012e+01  5.83232753e-03  1.79343675e+00
  4.00000000e+00  4.00000000e+00  7.17611715e+00  0.00000000e+00
  1.19765743e+01  1.02981962e+02  1.35075094e+00  5.41515470e+00
  1.31768787e+00  6.31082842e+00  0.00000000e+00  1.52148780e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.17070789e+01  1.00000000e+02
 -1.99616449e-01 -4.18216272e+00  1.00000000e+00]",22,0.737107,0.737107,"[0.702728, 0.733858, 0.737107, 0.737062, 0.676888, 0.51807, 0.236462, 0.500056, 0.282605, 0, 0.009501, 0]",NPC vehicle drive-ahead?lane=right&maintainlane=0&position=near,False
330,8,"[ 2.51927917e+02  3.57135735e+01  1.55065094e+02  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59704559e+02  4.98193169e+01  5.00323391e-03  1.89958526e+00
  4.00000000e+00  4.00000000e+00  2.65421126e+01  1.39923216e+01
  1.79489019e+01  2.65421126e+01  1.35044500e+00  5.41364468e+00
  4.85382877e+00  5.51033184e+00  7.10175392e+00  3.05139795e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.83380475e+01  0.00000000e+00  1.00000000e+02
 -1.67224417e-01  5.08249870e-01  1.00000000e+00]",8,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate wetness,False
330,9,"[ 2.74134247e+02  3.56722679e+01  1.73718262e+02  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  9.01060760e-01  4.97735481e+01  1.72595941e-02  9.06920987e+00
  4.00000000e+00  4.00000000e+00  6.84980296e+01  1.00066745e+01
  1.19580468e+01  8.06225892e+01  1.34293208e+00  5.41439837e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.70977316e+01  0.00000000e+00  1.00000000e+02
  3.51939169e-01  4.74689704e-01  1.00000000e+00]",24,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle drive-ahead?lane=left&maintainlane=0&position=far,False
